image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,82416056,15,127,6.26,47774.0,34
bat-10_binary.npy,82416056,15,389,15.42,50359.0,25
bottle-01_binary.npy,82416056,15,36,2.94,3900.0,20
cattle-10_binary.npy,82416056,15,440,24.04,112591.0,48
cellular_phone-10_binary.npy,82416056,15,64,7.92,48081.0,38
crown-10_binary.npy,82416056,15,102,3.21,7814.0,32
cup-10_binary.npy,82416056,15,171,8.69,40912.0,35
device2-10_binary.npy,82416056,15,534,33.66,75065.0,59
device7-10_binary.npy,82416056,15,764,37.87,93163.0,50
elephant-10_binary.npy,82416056,15,257,9.78,40246.0,29
fly-10_binary.npy,82416056,15,412,11.5,36411.0,34
hat-10_binary.npy,82416056,15,50,2.33,12237.0,25
horse-10_binary.npy,82416056,15,468,16.3,27917.0,34
horseshoe-10_binary.npy,82416056,15,44,1.1,1781.0,32
jar-10_binary.npy,82416056,15,290,19.8,97860.0,37
key-10_binary.npy,82416056,15,136,5.92,20579.0,29
lizzard-10_binary.npy,82416056,15,426,22.36,56320.0,32
pencil-10_binary.npy,82416056,15,58,7.3,11131.0,13
personal_car-10_binary.npy,82416056,15,152,6.61,34524.0,22
tree-10_binary.npy,82416056,15,114,4.47,14485.0,34
