image_name,seed,pop_size,rectangle_count,execution_time_sec,final_fitness,generations_used
HCircle-10_binary.npy,25925980,15,127,6.66,47774.0,43
bat-10_binary.npy,25925980,15,389,20.51,50359.0,28
bottle-01_binary.npy,25925980,15,36,2.96,3900.0,25
cattle-10_binary.npy,25925980,15,436,24.28,112631.0,50
cellular_phone-10_binary.npy,25925980,15,64,8.13,48081.0,39
crown-10_binary.npy,25925980,15,102,3.15,7814.0,36
cup-10_binary.npy,25925980,15,171,9.01,40912.0,42
device2-10_binary.npy,25925980,15,533,29.92,75075.0,48
device7-10_binary.npy,25925980,15,764,43.96,93163.0,43
elephant-10_binary.npy,25925980,15,257,10.31,40246.0,33
fly-10_binary.npy,25925980,15,412,14.96,36411.0,44
hat-10_binary.npy,25925980,15,50,2.29,12237.0,28
horse-10_binary.npy,25925980,15,468,17.21,27917.0,37
horseshoe-10_binary.npy,25925980,15,44,1.03,1781.0,31
jar-10_binary.npy,25925980,15,290,18.52,97860.0,39
key-10_binary.npy,25925980,15,136,5.31,20579.0,25
lizzard-10_binary.npy,25925980,15,425,20.46,56330.0,39
pencil-10_binary.npy,25925980,15,58,4.23,11131.0,13
personal_car-10_binary.npy,25925980,15,152,5.93,34524.0,25
tree-10_binary.npy,25925980,15,114,4.4,14485.0,34
